event,bout,bout_key,foul_idx,foul_committed_by,context,foul_type_guess,foul_resulted_in_deduction,referee_paused,round_mentioned,expanded_context
UFC321-aspinall-gane-25-10-2025,Jailton Almeida (237) vs. Alexander Volkov (261.5),almeida vs volkov,1,Alexander Volkov,"Volkov slams the back of his elbow on the side of his foe's head, and Almeida turns away from it so the elbows start to smash in the back of the head.","elbow on the side of his foe's head, and Almeida turns away from it so the elbows start to smash in the back of the head",FALSE,FALSE,Round 1,"Almeida immediately shoots for a single, and he succeeds in putting Volkov on his back 10 seconds into the match. In the open cage, Volkov leans on his side without surrendering guard or allowing Almeida to assume control. Volkov slams the back of his elbow on the side of his foe's head, and Almeida turns away from it so the elbows start to smash in the back of the head. Goddard tells the Russian to watch out for those fouls twice, and this allows Almeida to slither his way down flat to climb atop his opponent. Volkov is placed flat on his back, and Goddard asks for the Brazilian to do more than just hang out in half guard."
UFC321-aspinall-gane-25-10-2025,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),delgado vs wood,1,Jose Delgado,"Delgado fires off another low kick, and it too strikes Wood's cup for his second groin kick foul.","kick, and it too strikes Wood's cup",FALSE,TRUE,Round 2,"Wood pushes forward to bully Delgado against the fencing, forcing Delgado to turn against the wall so he can trip him up. Delgado bounces off the floor and manages to get out of the tie-up, pushing through a sharp jab to put hands on the Brit's face. Delgado fires off another low kick, and it too strikes Wood's cup for his second groin kick foul. Herzog tells that that it may have been an accident, but it's two now. They resume after 45 seconds of a break, with Herzog telling Delgado to watch his weapons."
UFC321-aspinall-gane-25-10-2025,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),delgado vs wood,2,Jose Delgado,"One of Delgado's kicks inadvertently bumps into the cup of his opponent as he goes for an inside thigh, and Herzog sees it and gives him time to recover.",kicks inadvertently bumps into the cup,FALSE,TRUE,Round 1,"The competitors touch 'em up. Delgado starts off kicking aplenty, and Wood rings him up with a right hand up top and a left down the middle. One of Delgado's kicks inadvertently bumps into the cup of his opponent as he goes for an inside thigh, and Herzog sees it and gives him time to recover. Wood takes 30 seconds before they resume, and Delgado goes right back to kicking all targets. Wood chomps down on his gumshield to slug it out, and Delgado meets him with big swings until backing off to whip a kick to the body."
UFC321-aspinall-gane-25-10-2025,Tom Aspinall (255) vs. Ciryl Gane (247.5),aspinall vs gane,1,Ciryl Gane,"They crash together with punches, and Gane's fingers push off and jam into both of Aspinall's eyes at once in a Three Stooges-esque disaster.",fingers push off and jam into both of Aspinall's eye,FALSE,TRUE,Round 1,"Gane pecks away with his sharp jab, staying light on his feet and switching stances frequently. Aspinall chambers and fires a hefty leg kick that Gane takes well, and Gane's jab is bloodying up the Brit more and more with every impact. They crash together with punches, and Gane's fingers push off and jam into both of Aspinall's eyes at once in a Three Stooges-esque disaster. Herzog sees it and calls time, and Aspinall walks to the cage and leans on it in pain. Herzog calls in the doctor as the replays shows both eyes were impacted."
UFC321-aspinall-gane-25-10-2025,Virna Jandiroba (115) vs. Mackenzie Dern (115),jandiroba vs dern,1,Mackenzie Dern,"Dern boots Jandiroba with an illegal upkick, and Goddard warns her not to kick a grounded fighter.",illegal upkick,FALSE,FALSE,Round 3,"Dern hacks away off her back with elbows to the top of the skull, and Jandiroba slows the two down and keeps them tight. Jandiroba opens up with one punch, and then another as she squeezes Dern on the cage floor, the Jason Parillo product bloodied up on the nose. Dern boots Jandiroba with an illegal upkick, and Goddard warns her not to kick a grounded fighter. Jandiroba lets her up and tries for that short left hook, and when that does not work, she concludes the close frame with a solid right. Sherdog Scores Jay Pettry scores the round: 10-9 Dern Brian Knapp scores the round: 10-9 Dern Tyler Treese scores the round: 10-9 Jandiroba Round 4 The two reach the championship rounds, and commentator Daniel Cormier repeats the false narrative that Jandiroba has never fought this farâshe has, of course, when she captured the Invicta belt in 2018 against fellow UFC 321 competitor Inoue."
UFC321-aspinall-gane-25-10-2025,Virna Jandiroba (115) vs. Mackenzie Dern (115),jandiroba vs dern,2,Mackenzie Dern,"Dern elbows on the side of her foe's head and lands one or two to the back of the head, drawing a brief warning.",elbows on the side of her foe's head and lands one or two to the back of the head,FALSE,FALSE,Round 2,"Dern has marked up Jandiroba's right eye, and as they keep hurling punches, another Dern hair tie breaks off. Jandiroba ducks a punch to shoot for a takedown, and even when Dern hip tosses her to her back, Jandiroba keeps rolling and assumes top position. Dern elbows on the side of her foe's head and lands one or two to the back of the head, drawing a brief warning. Jandiroba sits up and smacks Dern in the chops with her hammerfists, keeping Dern stuck on the canvas when not attacking. Jandiroba steps into half guard and even considers sitting in arm-triangle position before Dern turns her head out of danger and lifts up ground strikes while grounded."
UFC-tsarukyan-hooker-22-11-2025,Arman Tsarukyan (156) vs. Dan Hooker (155.5),tsarukyan vs hooker,1,Dan Hooker,"Hooker's long legs push off and eventually his toes pull on the fence to help him improve his positionâillegally, of courseâbut Tsarukyan is in full smother mode.",toes pull on the fence,FALSE,FALSE,Round 1,"The two crash heads together during the scramble, and Hooker's left eyebrow begins to swell up like a balloon. Tsarukyan lowers himself into side control, scoring ground-and-pound with elbows from that further lump up the City Kickboxing athlete. Hooker's long legs push off and eventually his toes pull on the fence to help him improve his positionâillegally, of courseâbut Tsarukyan is in full smother mode. Goddard slaps Hooker's toes out of the fence when he pulls on them again, all the while ""The Hangman"" is under fire from ground strikes until the horn sounds. Sherdog Scores Jay Pettry scores the round: 10-9 Tsarukyan Brian Knapp scores the round: 10-9 Tsarukyan Tyler Treese scores the round: 10-9 Tsarukyan Round 2 Hooker fires off the front kick to reintroduce himself, and Tsarukyan counters him almost immediately with his own high kick."
UFC-tsarukyan-hooker-22-11-2025,Asu Almabayev (125.5) vs. Alex Perez (126),almabayev vs perez,1,Asu Almabayev,"Almabayev elbows him off his back, and several of them bang into the back of Perez' head, drawing a warning.","elbows him off his back, and several of them bang into the back of Perez' head",FALSE,FALSE,Round 2,"Almabayev spins with a well-timed back kick that pounds into the liver, and Perez does not love this and keeps a stiff upper lip before rushing Almabayev and tackling him to the floor. Perez establishes himself on top, attacking with punches and elbows when he manages to find an opening. Almabayev elbows him off his back, and several of them bang into the back of Perez' head, drawing a warning. Almabayev turns to his knees to get up, and Perez wraps him up with a head lock and knees him in the forehead. Almabayev swings his way out of the position and backs off Perez with his blows."
UFC-tsarukyan-hooker-22-11-2025,Asu Almabayev (125.5) vs. Alex Perez (126),almabayev vs perez,2,Alex Perez,"Movahedi warns him to not smack the Kazakh in the back of the head, and Almabayev spins Perez around but cannot put him down to the floor.",smack the Kazakh in the back of the head,FALSE,FALSE,Round 1,"Almabayev fires back and then shoots down for an extremely low single down on Perez' hips. Perez defends by putting his back to the wall and hacking at the side of the head with elbows. Movahedi warns him to not smack the Kazakh in the back of the head, and Almabayev spins Perez around but cannot put him down to the floor. Perez escapes, and he resets and rushes Almabayev again with a wide left hook. Perez mixes up his punches to the body and head with his flurries, and he ends a combination with a front kick."
UFC-tsarukyan-hooker-22-11-2025,Asu Almabayev (125.5) vs. Alex Perez (126),almabayev vs perez,3,Alex Perez,"Perez elbows him in the back of the head a few times, and remains elbowing and not settling until the horn blares.",elbows him in the back of the head,FALSE,FALSE,Round 1,"They lay into one another violently, and neither appears to gain the upper hand as the pendulum swings back and forth. Almabayev times a takedown when Perez swings for the fences, tripping away the Californian's balance and placing him gingerly to the mat. Perez elbows him in the back of the head a few times, and remains elbowing and not settling until the horn blares. Sherdog Scores Jay Pettry scores the round: 10-9 Almabayev Brian Knapp scores the round: 10-9 Almabayev Tyler Treese scores the round: 10-9 Almabayev Round 2 The flyweights clap hands, and Perez is loaded for bear and ready to unload. He proceeds to stalk Almabayev down and let his hands go."
UFC-tsarukyan-hooker-22-11-2025,Bekzat Almakhan (136) vs. Aleksandre Topuria (135.5),almakhan vs topuria,1,Bekzat Almakhan,"Almakhan's strikes off his back include a few to the back of the head, and Topuria elbows his way into full mount.",strikes off his back include a few to the back of the head,FALSE,FALSE,Round 1,"Topuria tries to score a heavier right hand, and Almakhan escapes it, clinches at the right time and pops Topuria with a few short punches. Almakhan hits a hip toss, and Topuria rolls through it to establish top position. Almakhan's strikes off his back include a few to the back of the head, and Topuria elbows his way into full mount. Almakhan scrambles and briefly gives up his back, but he manages to keep twisting and turning to escape the clutches of his adversary and stand back to his feet. Topuria greets him with a strong jab and takes a few punches on the inside, and he gives a knee back."
UFC-tsarukyan-hooker-22-11-2025,Bekzat Almakhan (136) vs. Aleksandre Topuria (135.5),almakhan vs topuria,2,Aleksandre Topuria,"He swats out a left hand that appears to swipe Almakhan in the eye, and he apologizes with the foul going uncalled.",swats out a left hand that appears to swipe Almakhan in the eye,FALSE,FALSE,Round 2,"Almakhan bursts back to his feet, and he has a one-two flying the second he finds a way in. Topuria ignores it and a subsequent left hand to keep crowding his man, forcing him to constantly fight off his back foot as he flashes jab after jab. He swats out a left hand that appears to swipe Almakhan in the eye, and he apologizes with the foul going uncalled. Almakhan nods and then takes a moment before opening up with a clubbing right hand that makes Topuria take a funny step. When Topuria stands tall again, Almakhan kicks his leg out once more, and Topuria nearly turns all the way about before reeling and coming back around."
UFC-tsarukyan-hooker-22-11-2025,Bogdan Grad (145.5) vs. Luke Riley (145.5),grad vs riley,1,Luke Riley,"Riley grabs the fence to stay on his feet, and Grad pulls him away from it to ground him in the open cage away from the wall.",grabs the fence,FALSE,FALSE,Round 1,"As Riley circles away, Grad chases him with a spinning wheel kick that misses the mark. Riley strafes to the side, and he stops as Grad charges him to get hold of a single. Riley grabs the fence to stay on his feet, and Grad pulls him away from it to ground him in the open cage away from the wall. It is a bit of stalemate once they hit the ground, with Riley acquitting himself well on the mat not taking much fire. Riley eventually works to his feet, and Grad is on him like a cheap suit."
UFC-tsarukyan-hooker-22-11-2025,Ian Garry (170) vs. Belal Muhammad (171),garry vs muhammad,1,Ian Garry,"Garry gets away with a slight eye scrape, and after a combination, he pushes off and jams his finger into Muhammad's right eye socket.",eye scrape,FALSE,TRUE,Round 1,"The fighters do not touch gloves, opting to get right down to business. Muhammad punches his way in, and Garry backs him off with a low kick and one high. Garry gets away with a slight eye scrape, and after a combination, he pushes off and jams his finger into Muhammad's right eye socket. The few punches he landed have opened a cut beneath Muhammad's left eye, which is not the one poked. Mitchell calls time and brings in the doctor but does not have a towel or cloth to wipe out the former champ's eye."
UFC-tsarukyan-hooker-22-11-2025,Ian Garry (170) vs. Belal Muhammad (171),garry vs muhammad,2,Ian Garry,"Garry pushes out with both hands, fingers outstretched, and he pokes Muhammad in the eye with at least his left.","fingers outstretched, and he pokes Muhammad in the eye",FALSE,TRUE,Round 2,"Muhammad shoots for a single, and Garry stifles him and bullies him on the way out. Muhammad bounces off the fence to reset, and he drives a one-two down the pipe. Garry pushes out with both hands, fingers outstretched, and he pokes Muhammad in the eye with at least his left. Mitchell calls time again and demands the doctor come back into the cage with another cloth to let him wipe it out, and Muhammad is irritated about the fouls landing on him again. Rules mean nothing, because Garry is only told to be careful with his fingers after landing multiple eye pokes and already being warned for this as well."
UFC-tsarukyan-hooker-22-11-2025,Nicolas Dalby (170.5) vs. Saygid Izagakhmaev (170),dalby vs izagakhmaev,1,Nicolas Dalby,"Dalby grabs the fence to pull himself up to his seat, and he works his way to his feet methodically without taking any noteworthy damage.",grabs the fence,FALSE,FALSE,Round 2,"Sherdog Scores Jay Pettry scores the round: 10-9 Dalby Brian Knapp scores the round: 10-9 Dalby Tyler Treese scores the round: 10-9 Dalby Round 2 The round begins with a Dalby head kick attempt. This opens Izagakhmaev up to blocking and charging ahead so he can hit a clean takedown within seconds. Dalby grabs the fence to pull himself up to his seat, and he works his way to his feet methodically without taking any noteworthy damage. Dalby huffs and puffs to stand up and turn Izagakhmaev to the fence, taking a knee or two to the body but giving them right back. Dalby stalls out the Russian again in the clinch, kneeing him regularly and taking a few back."
UFC-tsarukyan-hooker-22-11-2025,Nurullo Aliev (155) vs. Shaqueme Rock (156),aliev vs rock,1,Nurullo Aliev,"The two end up clinched, and Aliev's spammed knees to the thigh include one that smacks straight into the cup.",smacks straight into the cup,FALSE,FALSE,Round 3,"As Aliev opens up with a left hand, it is Rock who shoots for a takedown. Aliev practically laughs in his face at the feeble attempt and pushes him back to the fence like a man wrestling with his child. The two end up clinched, and Aliev's spammed knees to the thigh include one that smacks straight into the cup. Bosacki gives Rock ample time to recoverâhe only takes about 15 secondsâand takes away the clinch to reset them in a neutral position. On the restart, Rock surges into action, pushing for a takedown and pressing Aliev to the fencing."
